created_at,text,is_kecelakaan
Tue Jul 08 04:20:03 +0000 2025,"[Breaking New] 10:55 terjadi laka di jalan semanu pracimantoro

Truk bermuatan pasir as roda nya putus lalu mundur dan terguling di tanjakan pokcucak (jln semanu - pracimantoro) sopir mandali tidak ada korban dan sekarang proses evakuasi

(Irvanpmbd) https://t.co/RhGkdMVw10",1.0
Tue Jul 08 03:35:43 +0000 2025,"MARGODADI BERSHOLAWAT
walaupun sempet diguyur hujan jamaah tetap ramai

.

(dronemajelis) https://t.co/LrRN7cxAvS",0.0
Tue Jul 08 02:40:38 +0000 2025,"Assalamualaikum wrwb. Bu ibu barangkali bisa minta tolong utk share di grup WA ibu ibu, utk membantu mencarikan anak saya Zakia Nur Ramadina panggilan aya usia 17 tahun, sekolah di SMA Muhi Yogya alamat di jl letn sumanto srimulyo RT 03 RW 02 Sleman (depan SDIT Bakti Insani) meninggalkan rumah sejak kemaren siang. Tinggi kira kira 150 Cm, kulit sawo Matang, berkaca Mata. Apabila ada yg mengetahui keberadaannya bisa menghubungi 085799377738 ibu sunariyah Agus. Terimakasih atas bantuannya 🙏🙏",0.0
Mon Jul 07 20:51:07 +0000 2025,"Kemegahan Merapi sebagai latar belakang Candi Prambanan

Instanusantara Upload Bersama

INUB 7 Juli 2025

(a4r_photography) https://t.co/tE31M8U2tX",1.0
Mon Jul 07 20:35:14 +0000 2025,"Selamat Pagi
Ijin cerita yaa min,Akun saya Tlong disamarkan Aja ya min

kejadian nya pas Tgl 3 Juli 2025 jam ny aku lupaa antara jam 21.00-22.00
Lokasi di amplaz tepat disamping lift penyebrangan. 

Gini cerita ny Sya ojol saya dpt orderan Diamplaz nah pas Sy jalan mau Ambil Orderan sy lewat tepat Di samping Lift penyebrangan Amplaz itu nah saya papasan Dengan sepasang suami Istri bwa Anak perempuan..sya sempet reflek kaget saat lihat mreka kayak buru buru jln nya dan kayak gandeng ankny trun tangga cpet Gtu..hampir nabrak sy dan suami ini kayak marah GT dr ekspresi wajah nya.. stelah mereka melewati syaa 
Entah kenapa saya smpet berhenti bentar dan nengok ke blkang ke arah Mereka ehh gak tau Nya si suami mukul kepala Istrinya,gak sampai disitu aja min suami Juga nampar si istri di depan anak Perempuan mereka, sampai si anak Ketakutan,si istri kayak nanggis gitu. Saya gak tau Permasalahan mereka apa,dan Saya juga takut mau nanyain krna saya Perempuan min,takut nya saya dikira ikut campur urusan rmhtangga orng tapi disisi lain Saya juga kasihan sama Si istri digituin di tmpt umum , ditmpt umum aja berani sperti itu kalau di rumah entah Gimna itu kayaknya si suami ini emosiann dilihat dr wajah nya yg nafsu bgt pengen mukul si istri.",0.0
Mon Jul 07 19:52:06 +0000 2025,"permisi min izin up kasus
jadii saya tadi melakukan transaksi jual hp kak di wa dan saya sudaah mengirim semua kondisi dan bukti hp yang saya juaaal , dan pelaku meminta untuk mengirim hp tersebut menggunakan via (gosend) sayaa pertamanya takut kakk tapi saya melawan ego saya untuk beraniii setelah chatingan dengan pelaku sipelaku mengirimkan bukti maps gosend ke saya otomatis saya percaya tetapii si pelaku telfon saya teruss agar pelaku 2 bisa langsung pergi, setelah saya bercakap’ dengan pelaku 2 si pelaku 1 telfon saya terus dan suruh saya masukk serta melihat bukti tfan posisi itu saya face to face dan saya seperti di hipnotis kakkk, saya ingin melakukan pertolongan tidak bisaaa dan si pelaku 2 membuat percaya saya agar barangnya saya di bawa kabur kakk, setelah saya ingin meminta pertolongan tiba’ si pelaku 1 mengirimkan bukti tf ke sayaa melalui brimo lalu saya cepat’ lari dan meminta pertolongan tetapi tidak terkejar sama sekaliii (pelaku gojek menggunakan atribut gojek, memakai motor honda supra X AD

(waktu kejadian di maguwoharjoo, jam 15.37 ciri’ gojeknya memakai honda supra x plat AD warna motor hitam merah pakai helm putih bapak’ pakai celana cream ) mengaku’ jadi gojeek hati’ lagi ya min yang ketemu orang ini bisa hubungi nomer saya +62 851‑8317‑0248

(Bberycip)",0.0
Mon Jul 07 19:24:12 +0000 2025,"Ratu Laut Selatan Penguasa Pantai ini nih guyss 🙀

#nyirorokidul #pantaisadeng #mitos #nelayan

(Adifabagasta) https://t.co/YcM4ChP2dO",0.0
Mon Jul 07 18:13:17 +0000 2025,"Min saya mau cerita pengalaman saya hari ini sekaligus untuk pembelajaran bersama agar orang-orang lebih waspada dengan penipuan online berkedok ekspedisi pengiriman. 

Hari ini saya dapat WhatsApp seseorang dan mengatas namakan salah satu ekspedisi krna kebetulan beberapa hari ini saya memang belanja online di toko oren. Di situ tertera nama penerima, nama toko, dan resi yang SESUAI dengan PEMBELIAN saya. jadi saya balas pesannya, kemudian di telpon dan dikatakan kalau pihak mereka salah dan intinya paket saya dikirim ke papua. Jadi akan dilakukan pengembalian dana dan penjelasan bertele-tele lainnya. Krna saya sudah hafal nada orang nipu. Dan cukup sering melakukan  pembelanjaan via oren, jd sya sdh pngalaman untuk prosedurnya gmn. Jadi saya langsung bilang uangnya gausah dikembalikan lalu saya blokir, krna sudah merasa ini modus penipuan. Kemudian saya konfirmasi lagi ke pihak EKSPEDISI dan pihak Toko Online yang saya beli. Dan mengkonfirmasi bahwa paket saya aman.

Jadi di sini saya menghimbau saja untuk yang memang suka beli online untuk berhati-hati karena sekarang penipu sudah sampai tahu nama penerima, nama toko, dan no resi kita juga. Makasih Min 🙏

(heyyyy__mils)",0.0
Mon Jul 07 17:51:56 +0000 2025,"Pukul 23:32 terjadi kecelakaan (tabrakan ) di dekat SPBU Bugisan, motor membawa kaca dan menabrak mobil sedang parkir

(Gabril.s_) https://t.co/MhzdaWjiQT",1.0
Mon Jul 07 17:14:39 +0000 2025,"lagi wae lur, mongso udan biawak e mubal, maturnuwun kagem damkar jogja lemah teles 🙏🙏

Lokasi: karangwaru, tegalrejo https://t.co/NduM9xntWm",0.0
Mon Jul 07 17:05:24 +0000 2025,"Hallo min menginformasikan kalau lewat ringroad selatan dari perempatan wojo arah ketimur harap hati2. Jalan berlubang, minim penerangan. Tadi sempat terjadi laka tunggal. Korban gojek. Alhamdulillah sudah terkondisikan

Monggo @pemkabbantul dibenakke dalane | @xiexieytta https://t.co/fG1nsDVcXk",1.0
Mon Jul 07 17:01:18 +0000 2025,"Ijin lapor min 23.15 telah terjadi laka tunggal dijalan jl.jend suprapto depan hotel edu hostel , korban ibu2 akibat polisi tidur terlalu tinggi dan jalanan licin . Korban sudah dikondisikan oleh ambulance rs pku muhammadiyah, terimakasih min🙏

(Doniswn) https://t.co/bJpJf2E8JY",1.0
Mon Jul 07 15:49:57 +0000 2025,"min mau lapor ibu saya baru aja kena pelecehan seksual. jadi hari senin, 7 juli 2025 sekitar jam 21.00 an niatnya mau mengembalikan motor temen ibu saya di area kalasan. nah ibu saya pergi duluan saya nyusul pake motor lain karna biar pulangnya saya boncengin ibu saya. pas sampe jalan sekitar MBS Ar Fachrudin Prambanan bokoharjo mau ke arah jl. opak raya yg pada dasarnya emg gelap dari belakang ibu saya ada mas"" naik motor matic, helm putih, celana jeans, jaket hitam, perawakan agak berisi, sepertinya masih muda. dikira itu saya makanya ibu saya pelan-pelan pas udh deket malah mepet trs megang bagian depan, ibu saya kaget jatuh ke pinggir sawah ketimpa motor, pelaku lgsg pergi ngebut. ibu saya bangun sndrian ga ada yg nolong karna jalan sepi dan gelap akhirnya ibu saya puter balik trs ketemu saya yg lagi nyusulin. niatnya mau saya kejar tapi udh pergi dan posisi ibu saya sendirian jadi akhirnya kami pulang lapor ke rt. sayangnya ibu saya ga liat plat motornya karna posisi keburu jatuh dan gelap. buat tmn"" terutama cewek klo lewat jalan sepi malam"" lebih hati"" krn kejahatan skrg ga mandang gender, penampilan, bahkan umur. ga habis pikir aja ada org jahat otak kotor kolot ngelakuin hal menjijikkan ke orang tua. pdhl ibu saya berhijab, berpenampilan biasa sopan. berdoa bgt semoga pelaku dpt ganjarannya",1.0
Mon Jul 07 15:22:00 +0000 2025,"Saatnya mengeluarkan kata kata

Tulung nek koncomu mbuh Lanang opo wedok ketok lesu tur ora semangat dijak ngobrol ora di nengke wae

Meskipun Kowe ora isoh ngenehi solusi sak ora orane isoh dadi tempat berkeluh kesah koncomu kuwi.
Ben ora kedadeyan hal hal sek ora di pengeni.",0.0
Mon Jul 07 15:15:48 +0000 2025,"[Breaking News] 22:0 terjadi laka lantas di jln srandakan tepate dijalan srandakan barat pom pandak Bantul korban mbak2 akibat aspal jalannya bergelombang mohon untuk dinas terkait untuk bisa mengkondisikan supaya tidak ada korban lagi

(Fehbriifehbrii) https://t.co/8sth9jkwyz",1.0
Mon Jul 07 15:10:35 +0000 2025,"Baru Tahu..!! Kalau Proyek Jalan Tol-nya Sudah Mendekati Fly Over Jombor..🙌

Kemarin Gerbang Tol Prambanan, Resmi Dibuka..
Gak Lama Lagi Bakalan Terkoneksi Dah..

(Hajar Prasetyo) https://t.co/vQ5H1IYuAx",0.0
Mon Jul 07 15:07:04 +0000 2025,"Kebakaran rumah kosong di Wareng 2, Wareng, Wonosari, Gunungkidul, dalam pemadaman oleh petugas pemadam kebakaran. Menurut informasi warga, rumah tersebut kosong, pemilik rumah tinggal dirumah satunya. 

Belum diketahui pasti kronologinya. Informasi berikutnya menyusul.

(sekilas_gunungkidul )",0.0
Mon Jul 07 15:06:34 +0000 2025,"RT @ayusalll: mohon infonya ya guys area jogja 😭🙏 
tolong bantu share ya min @merapi_uncover suwun https://t.co/3jBtO4F4n1",0.0
Mon Jul 07 14:49:27 +0000 2025,"Izin lapor min, 
saya dapat kabar adik saya lagi jalan santai di daerah Jl. Pembela Tanah Air tiba-tiba di serempet dari kiri sama mbak” pake scoopy nopol AB 2683 JL. Setelah itu adik saya menepi dan si ibu pengendara motor malah minta ganti rugi uang pijet dan kendaraan dibenerin sendiri-sendiri, adik saya kebetulan masih shock karena baru pertama diserempet, jadi dianya ngga nolak, bagi yang bersangkutan mohon itikad baiknya untuk bertanggung jawab, minimal minta maaf.

Terimakasih

(Branches_n_wine)",0.0
Mon Jul 07 10:34:34 +0000 2025,"Min ini di ambarketawang pas saya mau pergi ke Jogja,jadi mobil merah menabrak motor trus melarikan diri kemudian nabraki mobil, trus mau diamuk masa

#jogja #yogyakarta #merapi #merapiuncover #merapinews https://t.co/34Mlkezydg",0.0
Mon Jul 07 10:19:16 +0000 2025,"Jembatan akar yang berada di Kurahan 4, Margodadi, Seyegan, Sleman menjadi destinasi yang sempat viral di Jogja.

Bentuknya yang unik dan terbuat secara alami menjadi daya tarik tersendiri bagi banyak orang untuk berkunjung kesini.

Jembatan akar yang usianya diperkirakan sudah lebih dari 50 tahun ini masih kokoh banget dan udaranya masih sejuk dan asri🌿✨

Vibesnya kayak di negri dongeng🤩
Ada yang sudah pernah kesini?

📍Jembatan Akar, Margodadi, Seyegan, Sleman, Yogyakarta

#jembatanakar #seyegan #sleman #yogyakarta #explorejogja #jogjaiatimewa

(Muslihmr)",0.0
Mon Jul 07 10:07:56 +0000 2025,"Takbirdha Tsalasiwi Wartyana (TTW) alias Birdha sempat heboh karena mengaku “orang pelayaran” saat ribut dengan driver Shopee Food hingga berujung penganiayaan. Tapi fakta berkata lain...

Kasat Reskrim Polresta Sleman AKP Wahyu Agha Ari Septyan bilang bahwa Birdha ternyata bukan lulusan sekolah pelayaran, melainkan sarjana akuntansi yang kerja sebagai staf admin pelabuhan.

Terkait motivasi Birdha menyebut dirinya dari pelayaran menurut Agha untuk menunjukkan bahwa tersangka itu tertib dan disiplin.

Kasusnya kini makin dalam, Birdha sudah ditetapkan sebagai tersangka dan resmi ditahan.

Pie komentarmu, Dab?

(detikjogja_)",0.0
Mon Jul 07 10:04:11 +0000 2025,"[Breaking News]16:54terjadi kecelakaan didepan panti asuhan yatim putra muhammadiyah yogyakarta lowanu min

kronologinya belum tau min, tetap hati hati saja saat berkendara

(Raflyfdillah) https://t.co/0S3F39juiX",1.0
Mon Jul 07 09:54:33 +0000 2025,"[Breaking News] 16:30 ada cek cok di depan agen efisiensi ambarketawang Gamping Sleman, sontak kejadian tersebut mengundang perhatian banyak orang di TKP. Dan banyak yang berusaha melerai

Sek sabar. Lur https://t.co/baFdvBIlvQ",0.0
Mon Jul 07 08:22:41 +0000 2025,"Saatnya mengeluarkan kata kata

Tulung nek koncomu mbuh Lanang opo wedok ketok lesu tur ora semangat dijak ngobrol ora di nengke wae

Meskipun Kowe ora isoh ngenehi solusi sak ora orane isoh dadi tempat berkeluh kesah koncomu kuwi.
Ben ora kedadeyan hal hal sek ora di pengeni",0.0
Mon Jul 07 08:06:48 +0000 2025,"pukul mundur nih min, padahal jalan baru macet""nya, mobil putih ga sabaran. lokasi lampu merah bioskop permata
mohon username di samarkan min🙏🏻 https://t.co/IbfKX9jjwu",0.0
Mon Jul 07 06:54:42 +0000 2025,"Halo kak, mau lapor kejadian yang... yahh bisa dibilang nggak masuk di akal dan nggak masuk di mata juga 😭

Barusan aku lewat jembatan Kalimanunggal (arah lampu merah Jl Batikan,pandeyan.. Jogja), terus iseng nengok ke bawah jembatan...eh ndilalah kok pas banget ada entah bapak-bapak atau mas2 (kayaknya ODGJ) dalam kondisi telanjang, terus mainin “itunya” 😭

Walaupun dia nyoba sembunyi, tapi tetep nyempil strategis, jadi keliatan banget dari atas. Dan pas aku nengok tuh ngehhh... auto menodai mata kanan dan kiri sekaligus 😩

Serius sih, ini nggak cuma ganggu penglihatan, tapi juga ganggu ketenangan jiwa raga. Apalagi itu jalan umum, banyak orang lewat, bahkan bisa aja anak kecil liat.

Kejadiannya sekitar jam 11.30 tadi.

Kayaknya emang orang gila, min. Tapi tetep aja meresahkan pol. Mungkin bisa dibantu angkat infonya biar ada tindak lanjut dari yang berwenang.

Biar kita semua bisa berkendara tanpa risiko trauma visual, hehe.

Matur nuwun sebelumnya kak 🙏",0.0
Mon Jul 07 06:29:35 +0000 2025,"Bantu up min
Kejadian ibu saya seminggu yg lalu minggu tgl 29 .06.2025 ada tindak kejahatan min kayaknyaa gendam / dihinoptis pelaku 2 orang agak gemuk  naik mobil avanza kayaknya platnya T kurang jelas di jln solo deketnya timur bandara adisucipto jam kejadian 11.20 sebeelum duhur kalau ada yg bisa perjrleas platnya kasih tau admin

 ibu saya mau blonjo di pasar prambanan nunggu bis trans jogja malah ke kejadian gitu min, uang ibu tiba tiba hilang

Ini hasil video sabtu kemarin min saya baru selo mintanyaa",0.0
Mon Jul 07 06:13:26 +0000 2025,"Imbas cekcok Takbirdha alias Birdha (25) dengan driver Shopee Food, lima orang kini resmi jadi tersangka.

Mereka terlibat dalam berbagai peran, mulai dari penganiayaan hingga perusakan fasilitas polisi. Kasus ini terus dikembangkan, bisa jadi jumlah tersangka bertambah.

Berikut peran para tersangka yang kini telah ditahan di Polresta Sleman.

(detikjogja_)",0.0
Mon Jul 07 05:17:16 +0000 2025,"Kronologi salah satu SMP di Ngluwar habis acara reuni ngedrop salah satu SMP di salam dgn rombongan lebih dari 20 motor dan di TKP atau di area dusun kangkungan banyak warga dan anak pada nongkrong dan terjadi perlawanan untuk menghentikan rombongan dari SMP  ngeluwar tsb ,pelaku sempat tertangkap 1 orang tapi diambil paksa oleh temannya warga sempat mencegah tapi rombongan nya melawan dgn baru dan helm, info lanjut saksi"" dari dsn kangkungan supaya lebih jelas🙏🏻 terimakasih

Kejadian Minggu tgl 6 Juli 2025 16:30-17:30

Min tolong jangan tag atau atas nama kan nama sosmed saya ini yha saya cuma mau bantu sebar berita terbaru untuk menghimbau semua orang dan untuk saling berhati-hati 🙏🏻

Ini saya dapet vidio dari warga sekitar sana min terimakasih 🙏🏻",0.0
Mon Jul 07 03:43:21 +0000 2025,10:41 Jalan bantul cepit macet min ada pemotongan pohon https://t.co/Fvw27rOPZ5,0.0
Mon Jul 07 03:00:16 +0000 2025,"[Breaking News]09:51 imbas mas mas pelayaran yang viral kemarin banyak order fiktif yang masuk, kurir dan seller yang dirugikan.

Order fiktif , pesen di alamat birdga , nomer tidak bisa dihubungi , paketnya cod

Mohon maaf. Nama disamarin ya min https://t.co/PlPDUQzR9N",0.0
Mon Jul 07 02:47:04 +0000 2025,"Hallo min, mungkin bisa dibantu untukkk teman2 yang kenal ibu ini, tiap hari selalu ke kopi kenangan malioboro mulai dari jam 8 malam smpai pagi, dengan posisi selalu tertidur dannn selalu berpakaian sama setiap harinya, Baristanya juga selalu bilanggg, ibunya emng sering kesni smpai pagi disetiap harinya dan khawatir juga, sudah ada bbrpa orng yang tanya terkait ibunya juga takutnya knpa2. Dan itu ada bbrpa informasi dri baristanya ya min.
mungkin ada keluarga, atau teman2 yang kenal dengan ibu ini, soalnya kami khawatir karena ibunya selalu datang dengan kondisi pucat, serta tertidur hingga pagii. Biasanya setelah pagi, bisa pindah kedepan sedikit lama entah kmna lagi, dan malamnya balik lagi ke kopi kenangan malioboro. 
Mungkin ada teman2 dan keluarganya yang tau boleh diinfokan. Soalnya kami takut terjadi hal yang tidak diinginkan atau ibunya knpa2 min. Thx uu",0.0
Mon Jul 07 02:31:17 +0000 2025,"UPDATE INFORMASI TERKINI PROSES HUKUM DIDUGA PENGANIAYA REKAN DRIVER OJEK ONLINE 
.
Setelah melalui proses penyelidikan dan penyidikan, Satreskrim Polresta Sleman telah menetapkan dan menahan tiga tersangka diduga pelaku penganiaya rekan driver ojek online yaitu TTW (25), RHW (32), dan RTW (58).
.
Selain itu, Satreskrim Polresta Sleman juga telah mengamankan pelaku kasus dugaan tindak pidana secara bersama-sama melakukan kekerasan sebagaimana dimaksud dalam Pasal 170 KUHP, yang terjadi pada Sabtu, 5 Juli 2025 sekitar pukul 05.00 WIB di simpang tiga Bantulan, Sidoarum, Godean, Sleman.
.
Kapolresta Sleman Kombes Pol. Edy Setyanto Erning Wibowo, S.I.K., M.H., mengatakan bahwa Polri telah melayani dengan baik aksi solidaritas dadakan para driver ojek online yang menanyakan terkait penanganan diduga pelaku penganiayaan dan meminta untuk proses hukum.
.
""Satreskrim Polresta Sleman pasti memproses secara profesional pelaporan tersebut"" imbuhnya.
.
Namun ada beberapa oknum ojek online yang justru malah melakukan penganiayaan terhadap warga kampung Bantulan dan bahkan melakukan pelemparan serta pengerusakan mobil dinas kepolisian pada saat aksi tersebut.
.
Peristiwa berawal saat Personel Polres beserta Polsek Godean melakukan pengamanan untuk mengantisipasi keributan antara warga setempat dan driver ojek online.
.
Saat personel melaksanakan penyekatan, beberapa oknum ojek online justru melakukan tindakan anarkis dengan membakar ban, melempar batu ke arah petugas, serta merusak mobil dinas Polsek Godean jenis Isuzu Panther dengan Nomor Polisi 3002-32-XXIV.
.
Akibatnya kendaraan dinas mengalami kerusakan berat di seluruh bagian, bahkan ada warga masyarakat yg dipukul oleh oknum massa dari ojek online.
.
Melalui proses penyelidikan, Satreskrim Polresta Sleman untuk sementara berhasil mengamankan dua orang terduga pelaku, masing-masing berinisial:
.
• BAP (18), pelajar, warga Caturharjo, Sleman.
.
 • MTA (18), pelajar, warga Banguntapan, Bantul.
.
Barang bukti yang turut diamankan antara lain:
.
• 3 (tiga) unit sepeda motor.
• Sejumlah batu.
• 2 (dua) buah helm.
• Jaket dan celana.
.
Saat ini Satreskrim Polresta Sleman masih melakukan penyelidikan lanjutan| @PoldaJogja",0.0
Mon Jul 07 02:23:40 +0000 2025,"[Foto] Antrian penggerobak untuk membuang sampah di depo lapangan karang. Hal ini dikarenakan kurangnya jumlah armada pengangkut sampah dan tidak pastinya jadwal armada datang. Padahal, urusan penggerobak tidak hanya menunggu armada datang, tapi tentu ada urusan-urusan lain yang penting.",0.0
Mon Jul 07 02:15:46 +0000 2025,"⚠️ HATI-HATI ADA MALING GAS ⚠️
Izin berbagi informasi, min.
Pagi ini, Senin, 7 Juli 2025, sekitar pukul 02.42 WIB, terjadi pencurian tabung gas melon 3 kg di lingkungan kami: Jalan Noto Sukarjo, Donoharjo, Ngaglik, Sleman.

📸 Ciri-ciri pelaku terekam kamera:
🔹 Laki-laki
🔹 Jaket abu-abu
🔹 Sarung hijau
🔹 Motor Suzuki Smash hitam-biru
🔹 Membawa kerombong kain

Kami khawatir pelaku tidak hanya beraksi di tempat kami, tapi juga di lingkungan lain. Karena itu, mohon bantu menyebarkan informasi ini agar kita bisa saling mengingatkan dan mengantisipasi.

🙏 Apalagi sasarannya adalah pelaku UMKM, yang kehilangan gas saja sudah sangat terasa dampaknya.

Sesulit apa pun kondisi ekonomi saat ini, mencuri bukanlah solusi.
Kami paham hidup sedang tidak mudah, tapi itu bukan alasan untuk merugikan orang lain.

🔐 Tetap waspada. Amankan rumah, warung, dan barang berharga Anda.",0.0
Mon Jul 07 02:05:42 +0000 2025,"Update informasi pencurian Pakaian Dalam di Tirtosari Kretek Bantul. Sabtu (5/7)

Pada hari Minggu malam Pelaku terungkap dan diamankan Polsek Kretek. Pelaku berinisial TR alias TIYOK warga Gadungan Pundong Bantul.

Kejadian bermula saat korban hendak angkat jemuran tetapi ada yang kurang. Saat cek CCTV sekira pukul 03.30 Wib ada seseorang yang mengambil pakaian dalam.

Jejak CCTV, Polsek Kretek melakukan penyelidikan dan didapatlah terduga pelaku.

Pakaian dalam yang diambil 1 celana dalam korban, 3 celana dalam putri korban dan 1 BH korban.

Pada hari Minggu (6/7) sekira pukul 22.00 Wib kedua belah pihak ditemukan dan korban memaafkan pelaku. Pelaku berjanji tidak akan mengulangi, tidak mengganggu dan menghubungi korban lagi. Apabila mengulangi bersedia diproses secara hukum. | @inengahjeffry92",0.0
Mon Jul 07 01:32:24 +0000 2025,"Saya mau menghimbau untuk para wisatawan yang ke pantai cemoro sewu,depok dan sekitarnya.untuk hati hati dengan ubur"" biru(Portuguese man o'war) karena(mungkin) sedang musim,takutnya membahayakan wisatawan lain yang ingin berlibur ke pantai tersebut.itu saja yang saya sampaikan https://t.co/kOKbVZy13L",0.0
Mon Jul 07 01:27:29 +0000 2025,"terjadi kecelakaan tdi subuh min, di depan alfamidi murangan, antara tukanh sayur dan tukang angkut sampah, kedua korban udh di bawa ke rs murangan

(fprimaaa) https://t.co/ZtAUcoToAo",1.0
Mon Jul 07 01:21:57 +0000 2025,"Pagi min. Ijin share info, semoga ada yg bisa bantu

Mohon pantauanya LuR..
Ada kemungkinan pergi ke Jogja

nama : MOZZA AXILLIA GUNARSA.
usia : ± 18 tahun.
pergi dengan mengendarai SPM VARIO 125 HITAM edisi tahun 2024.

informasi sekecil apapun dari anda, sangat membantu.
maturnuwun.",0.0
Sun Jul 06 20:38:37 +0000 2025,"[Breaking News] 03:19 info awal terjadi kecelakaan tunggal di seturan, sudah ada ambulan di lokasi. Tetap hati hati di jalan lur 

(Andrerhma) https://t.co/HLuWuQ7BFI",1.0
Sun Jul 06 19:16:44 +0000 2025,"Kegabutan malam ini , kepo sama tempat kejadian perkara mas mas pelayaran yang di datangi konco konco orange

(Theothersite__) https://t.co/IAzZntSbX2",0.0
Sun Jul 06 18:52:05 +0000 2025,"Ijin sharekan min ada yg kehilangan hp

 LOKASI HILANG: jl.kembaran timur mako damkar kasihan.

KRONOLOGI: sekira pukul 17.20wib pengendara R2 terkena lubang jalan dan hp terjatuh di sisi utara jalan.

CIRI FISIK: hp oppo A16 warna hitam dengan casing hitam garis² putih.

Bila ada yg melihat atau menemukan barang tersebut bisa hub 081326408917.

Sekian info dari saya dan semoga barang segera ditemukan🙏.",0.0
Sun Jul 06 18:24:59 +0000 2025,"Motor  tertukar di jalan Imogiri timur KM 10

Kronologi: Tadi waktu maghrib di bawa temen beli sayur 
Parkir di depan apotek wonokromo
Tapi pas balik motor yang di bawa berbeda dari asli menjadi motor yang di foto
Pemilik motor baru sadar jam 12 malam ini tadi kak, barangkali teman di sini ada yang tau sepeda motor tersebut?

(lionelshobleh)",0.0
Sun Jul 06 17:59:48 +0000 2025,"[Video] Lagu mas mas pelayaran 

(Dik.ashari) https://t.co/4bUnfDClke",0.0
Sun Jul 06 17:25:27 +0000 2025,"Part 2 
Kasus Pencurian Daleman di Tirtosari Kretek Bantul ,Yogyakarta
Sudah bertemu dengan pelaku dan sudah di selesaikan secara kekeluargaaan. Untuk video cctv harap untuk berhenti menyebarluaskan ,Terimakasih untuk pihak-pihak yang sudah membantu menangani kasus ini dan terimakasih untuk teman-teman yang sudah membantu up kasus ini.",0.0
Sun Jul 06 16:47:51 +0000 2025,🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🛵🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🛵🛵🛵🛵🛵🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️💨💨💨,0.0
Sun Jul 06 16:36:19 +0000 2025,Retweet,0.0
Sun Jul 06 16:18:25 +0000 2025,"Lelang Ikan Nelayan Di Pantai Depok

Pesisir Depok merupakan obyek wisata pantai yang terletak di Kapanewon Kretek Kabupaten Bantul DIY. Pantai Depok terkenal akan pasar ikanya yang merupakan hasil tangkapan nelayan

Seperti pagi ini Sabtu, 5 Juli 2025 terlihat nelayan yang habis melaut langsung disambut wisatawan lokal untuk membeli ikan hasil tangkapannya seperti ikan Layur, kakap putih, banyar, lele laut, ikan sarden, tengiri, hiu kecil, udang jerbung, surung dll dengan sistem lelang

Salah satu pemilik perahu dan nelayan pak Mistok mereka berangkat melaut setelah sholat shubuh sudah persiapan dan mulai menyeting kapal dari jam 05.15 sd 06.00 dan melaut , sekitar jam 09.00 sd 13.00 (tergantung cuaca) mendarat dengan membawa hasil tangkapan ikanya

Ikan hasil tangkapan dari laut yang dijual kewisatawan yang jaulnya kadang selisih lebih tinggi dan menguntungkan daripada di jual ke TPI dengan harga yang sudah ditentukan .

Ikan hasil tangkapan adalah ikan segar yang banyak diburu wisatawan.

Wisata murah meriah, kapan terakhir ke pantai Depok, ramai pengunjung saat hari Sabtu - Minggu dan hari Libur Nasional ...

©️ 2025
(langitwasana)",0.0
Sun Jul 06 15:50:50 +0000 2025,"Polresta Sleman melakukan penahanan terhadap 3 pelaku tindak pidana secara bersama-sama melakukan penganiayaan terhadap seorang berinisial AML (22) yang merupakan rekan atau pacar seorang pengemudi ojek online Shopee.

Insiden penganiayaan yang terjadi pada Kamis malam (3/7/2025) telah dilaporkan oleh korban AML pada Jumat dini hari (4/7/2025) dan pada saat selesai membuat laporan korban AML belum sempat diambil keterangannya guna pemeriksaan, dikarenakan korban AML merasa lelah dan akan pulang ke Solo.

Kapolresta Sleman Kombes Pol. Edy Setyanto Erning Wibowo, S.I.K., M.H. mengatakan bahwa Penyidik telah merampungkan penyidikan, dan pada hari Minggu (6/7/2025) Satreskrim Polresta Sleman telah menahan 3 laki-laki pelaku penganiayaan TTW (25), RHW (32), dan RTW (58).

“Kami berkomitmen melakukan penegakan hukum secara profesional dan tidak mentolerir dan menindak tegas terhadap pelaku tindak kriminal,” imbuhnya.

(polrestasleman)",0.0
